Match Number,Match Date,Venue,City,Toss Winner,Toss Decision,Innings,Batting Team,Bowling Team,Batter,Bowler,Over,Ball,Score
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Dube,Rathi,15,2,•
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Dube,Rathi,15,3,•
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Dube,Rathi,15,4,•
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Dube,Rathi,15,5,1
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Shankar,Rathi,15,6,W
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Dube,Avesh Khan,16,1,1w
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Dube,Avesh Khan,16,1,1
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Dhoni,Avesh Khan,16,2,1
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Dube,Avesh Khan,16,3,1
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Dhoni,Avesh Khan,16,4,•
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Dhoni,Avesh Khan,16,5,4
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Dhoni,Avesh Khan,16,6,4
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Dube,Thakur,17,1,•
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Dube,Thakur,17,2,4
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Dube,Thakur,17,3,•
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Dube,Thakur,17,4,1
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Dhoni,Thakur,17,5,1w
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Dhoni,Thakur,17,5,1w
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Dhoni,Thakur,17,5,•
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Dhoni,Thakur,17,6,6
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Dube,Avesh Khan,18,1,1
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Dhoni,Avesh Khan,18,2,4
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Dhoni,Avesh Khan,18,3,1
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Dube,Avesh Khan,18,4,•
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Dube,Avesh Khan,18,5,•
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Dube,Avesh Khan,18,6,1
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Dube,Thakur,19,1,4
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Dube,Thakur,19,2,7nb
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Dube,Thakur,19,2,1
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Dhoni,Thakur,19,3,1
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Dube,Thakur,19,4,1w
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Dube,Thakur,19,4,•
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Dube,Thakur,19,5,1
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Dhoni,Thakur,19,6,4
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Dube,Avesh Khan,20,1,1
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Dhoni,Avesh Khan,20,2,1
30th Match,14 April 2025,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,CSK,field,2,CSK,LSG,Dube,Avesh Khan,20,3,4
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Arya,Arora,1,1,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Arya,Arora,1,2,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Arya,Arora,1,3,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Arya,Arora,1,4,1
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Prabhsimran,Arora,1,5,1
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Arya,Arora,1,6,2
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Prabhsimran,Nortje,2,1,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Prabhsimran,Nortje,2,2,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Prabhsimran,Nortje,2,3,1
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Arya,Nortje,2,4,4
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Arya,Nortje,2,5,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Arya,Nortje,2,6,4
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Prabhsimran,Arora,3,1,4
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Prabhsimran,Arora,3,2,6
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Prabhsimran,Arora,3,3,4
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Prabhsimran,Arora,3,4,1
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Arya,Arora,3,5,4
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Arya,Arora,3,6,1
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Arya,Harshit Rana,4,1,6
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Arya,Harshit Rana,4,2,W
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Shreyas Iyer,Harshit Rana,4,3,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Shreyas Iyer,Harshit Rana,4,4,W
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Inglis,Harshit Rana,4,5,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Inglis,Harshit Rana,4,6,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Prabhsimran,Varun,5,1,1
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Inglis,Varun,5,2,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Inglis,Varun,5,3,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Inglis,Varun,5,4,2
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Inglis,Varun,5,5,W
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Wadhera,Varun,5,6,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Prabhsimran,Harshit Rana,6,1,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Prabhsimran,Harshit Rana,6,2,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Prabhsimran,Harshit Rana,6,3,6
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Prabhsimran,Harshit Rana,6,4,6
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Prabhsimran,Harshit Rana,6,5,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Prabhsimran,Harshit Rana,6,6,W
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Wadhera,Narine,7,1,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Wadhera,Narine,7,2,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Wadhera,Narine,7,3,1
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Maxwell,Narine,7,4,2
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Maxwell,Narine,7,5,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Maxwell,Narine,7,6,1
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Maxwell,Harshit Rana,8,1,1w
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Maxwell,Harshit Rana,8,1,4
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Maxwell,Harshit Rana,8,2,1b
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Wadhera,Harshit Rana,8,3,1w
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Wadhera,Harshit Rana,8,3,1
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Maxwell,Harshit Rana,8,4,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Maxwell,Harshit Rana,8,5,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Maxwell,Harshit Rana,8,6,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Wadhera,Nortje,9,1,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Wadhera,Nortje,9,2,4
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Wadhera,Nortje,9,3,4
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Wadhera,Nortje,9,4,W
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Suryansh Shedge,Nortje,9,5,1
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Maxwell,Nortje,9,6,1b
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Maxwell,Varun,10,1,W
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Shashank Singh,Varun,10,2,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Shashank Singh,Varun,10,3,1
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Suryansh Shedge,Varun,10,4,2
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Suryansh Shedge,Varun,10,5,1
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Shashank Singh,Varun,10,6,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Suryansh Shedge,Narine,11,1,W
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Jansen,Narine,11,2,1
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Shashank Singh,Narine,11,3,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Shashank Singh,Narine,11,4,4
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Shashank Singh,Narine,11,5,1
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Jansen,Narine,11,6,W
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Shashank Singh,Varun,12,1,1
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Bartlett,Varun,12,2,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Bartlett,Varun,12,3,1
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Shashank Singh,Varun,12,4,1
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Bartlett,Varun,12,5,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Bartlett,Varun,12,6,1
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Bartlett,Narine,13,1,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Bartlett,Narine,13,2,1
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Shashank Singh,Narine,13,3,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Shashank Singh,Narine,13,4,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Shashank Singh,Narine,13,5,1w
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Shashank Singh,Narine,13,5,1
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Bartlett,Narine,13,6,1
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Bartlett,Varun,14,1,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Bartlett,Varun,14,2,1
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Shashank Singh,Varun,14,3,6
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Shashank Singh,Varun,14,4,1
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Bartlett,Varun,14,5,1
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Shashank Singh,Varun,14,6,1
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Shashank Singh,Nortje,15,1,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Shashank Singh,Nortje,15,2,1
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Bartlett,Nortje,15,3,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Bartlett,Nortje,15,4,4
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Bartlett,Nortje,15,5,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Bartlett,Nortje,15,6,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Shashank Singh,Arora,16,1,W
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Arshdeep,Arora,16,2,1
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,1,PBKS,KKR,Bartlett,Arora,16,3,1W
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,de Kock,Jansen,1,1,1
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,Narine,Jansen,1,2,1
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,de Kock,Jansen,1,3,1
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,Narine,Jansen,1,4,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,Narine,Jansen,1,5,4
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,Narine,Jansen,1,6,W
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,de Kock,Bartlett,2,1,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,de Kock,Bartlett,2,2,W
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,A Raghuvanshi,Bartlett,2,3,4
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,A Raghuvanshi,Bartlett,2,4,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,A Raghuvanshi,Bartlett,2,5,1
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,Rahane,Bartlett,2,6,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,A Raghuvanshi,Jansen,3,1,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,A Raghuvanshi,Jansen,3,2,4
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,A Raghuvanshi,Jansen,3,3,4
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,A Raghuvanshi,Jansen,3,4,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,A Raghuvanshi,Jansen,3,5,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,A Raghuvanshi,Jansen,3,6,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,Rahane,Bartlett,4,1,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,Rahane,Bartlett,4,2,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,Rahane,Bartlett,4,3,1
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,A Raghuvanshi,Bartlett,4,4,1
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,Rahane,Bartlett,4,5,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,Rahane,Bartlett,4,6,4
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,A Raghuvanshi,Arshdeep,5,1,1
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,Rahane,Arshdeep,5,2,1
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,A Raghuvanshi,Arshdeep,5,3,4
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,A Raghuvanshi,Arshdeep,5,4,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,A Raghuvanshi,Arshdeep,5,5,4lb
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,A Raghuvanshi,Arshdeep,5,6,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,Rahane,Bartlett,6,1,6
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,Rahane,Bartlett,6,2,•
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,Rahane,Bartlett,6,3,1
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,A Raghuvanshi,Bartlett,6,4,6
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,A Raghuvanshi,Bartlett,6,5,2
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,A Raghuvanshi,Bartlett,6,6,4
31st Match,15 April 2025,Maharaja Yadavindra Singh International Cricket Stadium,Mullanpur,PBKS,bat,2,KKR,PBKS,Rahane,Arshdeep,7,1,•
